Roadway Name,Date,AM,PM
East 149 Street,2014-10-01,277.625,421.45833333333337
East 163 Street,2014-10-01,214.875,332.5
East 169 Street,2014-10-01,140.75,239.33333333333331
Francis Lewis Boulevard,2014-10-01,303.47222222222223,509.76388888888886
Ft. Hamilton Parkway,2014-10-01,278.2083333333333,441.75
Grand Central Parkway,2014-10-01,2479.166666666667,3730.833333333333
Horace Harding Expressway SR,2014-10-01,348.91666666666663,507.5
Hylan Boulevard,2014-10-01,422.5833333333333,675
Liberty Avenue,2014-10-01,347,560.9583333333333
Linden Boulevard,2014-10-01,233.5,357.20833333333337
Little Clove Road,2014-10-01,218.5,370.375
Little Neck Parkway,2014-10-01,211.36111111111111,372.90277777777777
Longwood Avenue,2014-10-01,70.5,109.875
Louis Nine Boulevard,2014-10-01,113.5,204.29166666666669
Merrick Boulevard,2014-10-01,463.66666666666663,680.2708333333333
Midland Parkway,2014-10-01,172.5,256.875
Milford Drive,2014-10-01,161.79166666666666,253.66666666666669
Murdock Avenue,2014-10-01,22.875,44.375
North Boundary Road,2014-10-01,160.125,247.375
North Conduit Avenue,2014-10-01,701.5833333333334,757.75
Pelham Parkway,2014-10-01,359.14583333333337,576.125
Prospect Avenue,2014-10-01,84.9,150.39999999999998
Richmond Road,2014-10-01,223.08333333333334,388.375
Rockaway Boulevard,2014-10-01,818.6388888888888,1194.9027777777776
Rockland Avenue,2014-10-01,262.7916666666667,479.0416666666667
South Avenue,2014-10-01,253.04166666666669,421.2083333333333
South Conduit Avenue,2014-10-01,706.1666666666666,1666.0833333333333
Southern Boulevard,2014-10-01,154,213.0625
St. Marys Street,2014-10-01,85,142.83333333333334
Tinton Avenue,2014-10-01,59,82.33333333333333
Tinton Street,2014-10-01,40.833333333333336,62.375
Todt Hill Road,2014-10-01,363.54166666666663,660.125
Travis Avenue,2014-10-01,258.125,451.2916666666667
Union Turnpike,2014-10-01,283.25,536.3333333333334
Utopia Parkway,2014-10-01,234.25,424.54166666666663
Van Duzer Street,2014-10-01,243.41666666666666,335.5
Van Wyck Boulevard East,2014-10-01,945.4166666666666,1324.5833333333333
Van Wyck Boulevard West,2014-10-01,562.5833333333334,962.8333333333334
West Shore Expressway,2014-10-01,1454.25,1989.375
Westchester Avenue,2014-10-01,243.52083333333331,408.0208333333333
Winchester Boulevard,2014-10-01,107.45833333333333,179.875
120 Avenue,2014-10-02,157.54166666666666,267.66666666666663
134 Street,2014-10-02,370.3333333333333,398.0833333333333
188 Street,2014-10-02,236.625,430.41666666666663
212 Street,2014-10-02,892.6666666666666,914.1666666666666
3 Avenue,2014-10-02,189.54166666666669,298.29166666666663
47 Avenue,2014-10-02,185.45833333333334,329.16666666666663
5 Avenue,2014-10-02,174.79166666666669,291.6666666666667
7 Avenue,2014-10-02,156.41666666666666,195.25
94 Avenue,2014-10-02,243.29166666666666,362.20833333333337
Bates Road,2014-10-02,55.20833333333333,108.70833333333334
Bay Ridge Parkway,2014-10-02,233.83333333333334,448.83333333333337
Bell Boulevard,2014-10-02,107.33333333333334,191.625
Braddock Avenue,2014-10-02,184.41666666666669,325.54166666666663
Bruckner Boulevard,2014-10-02,729.0833333333334,950.875
Clearview Expressway,2014-10-02,1662.8333333333335,1849.9583333333333
Clearview Expressway SR,2014-10-02,77.95833333333334,135.5
Cropsey Avenue,2014-10-02,262.75,573.75
Cross Island Parkway,2014-10-02,2642.125,4188.041666666667
Cross Island Parkway SR,2014-10-02,49.41666666666667,89.08333333333334
Dr. M L King Jr. Expressway Exit 11 SB,2014-10-02,229.08333333333334,467.1666666666667
East 135 Street,2014-10-02,241.16666666666666,289.1666666666667
East 138 Street,2014-10-02,215.04166666666669,322.6666666666667
East 149 Street,2014-10-02,283.875,419.79166666666663
East 163 Street,2014-10-02,216.87499999999997,330.5833333333333
East 169 Street,2014-10-02,143.79166666666666,234
Francis Lewis Boulevard,2014-10-02,304.68055555555554,507.25000000000006
Ft. Hamilton Parkway,2014-10-02,285.5,441.33333333333337
Grand Central Parkway,2014-10-02,2512.958333333333,3803.5
Horace Harding Expressway SR,2014-10-02,319.0833333333333,560
Hylan Boulevard,2014-10-02,431.66666666666663,644.375
Liberty Avenue,2014-10-02,365.41666666666663,572.9166666666667
Linden Boulevard,2014-10-02,230,347.8333333333333
Little Clove Road,2014-10-02,122.45833333333333,309.08333333333337
Little Neck Parkway,2014-10-02,206.8472222222222,387.6944444444444
Longwood Avenue,2014-10-02,78.75,123
Louis Nine Boulevard,2014-10-02,109.41666666666666,200.375
Merrick Boulevard,2014-10-02,464.62499999999994,701.1666666666666
Midland Parkway,2014-10-02,171.41666666666669,259.625
Milford Drive,2014-10-02,145.33333333333331,235.91666666666666
Murdock Avenue,2014-10-02,21.583333333333336,46.208333333333336
North Boundary Road,2014-10-02,157.83333333333334,228.91666666666669
North Conduit Avenue,2014-10-02,696.25,772.75
Pelham Parkway,2014-10-02,365.7083333333333,590.7708333333333
Prospect Avenue,2014-10-02,93.85,150.18333333333334
Richmond Road,2014-10-02,219.45833333333334,405.125
Rockaway Boulevard,2014-10-02,799.3472222222222,1194.1250000000002
Rockland Avenue,2014-10-02,253.58333333333331,495.375
South Avenue,2014-10-02,277.3333333333333,472.5
South Conduit Avenue,2014-10-02,711.3333333333334,1557.8333333333333
Southern Boulevard,2014-10-02,157.08333333333334,201.04166666666666
St. Marys Street,2014-10-02,81.5,129.66666666666666
Tinton Avenue,2014-10-02,62.083333333333336,83.25
Tinton Street,2014-10-02,41.5,64.25
Todt Hill Road,2014-10-02,360.375,703.0416666666667
Travis Avenue,2014-10-02,277.0833333333333,484.75
Union Turnpike,2014-10-02,284.875,548.375
Utopia Parkway,2014-10-02,234.58333333333331,428.08333333333337
Van Duzer Street,2014-10-02,221.91666666666666,305.0833333333333
Van Wyck Boulevard East,2014-10-02,982.3333333333334,1604.5
Van Wyck Boulevard West,2014-10-02,568,1010.1666666666666
West Shore Expressway,2014-10-02,1506,2038.0416666666667
Westchester Avenue,2014-10-02,265.1875,410.3541666666667
Winchester Boulevard,2014-10-02,99.66666666666666,174.25
120 Avenue,2014-10-03,152.79166666666666,299.875
134 Street,2014-10-03,358.3333333333333,394.5833333333333
188 Street,2014-10-03,237.125,465.16666666666663
212 Street,2014-10-03,874.0833333333334,990.1666666666666
3 Avenue,2014-10-03,184.66666666666669,312.54166666666663
47 Avenue,2014-10-03,177.125,344.7083333333333
5 Avenue,2014-10-03,167.58333333333331,332.58333333333337
7 Avenue,2014-10-03,165.83333333333334,223.66666666666666
94 Avenue,2014-10-03,245.45833333333334,382.58333333333337
Bates Road,2014-10-03,53.083333333333336,110
Bay Ridge Parkway,2014-10-03,227.79166666666669,429
Bell Boulevard,2014-10-03,103.95833333333333,201.125
Braddock Avenue,2014-10-03,193.20833333333331,376.5416666666667
Bruckner Boulevard,2014-10-03,768.4166666666667,977.7083333333333
Clearview Expressway,2014-10-03,1578.5,1871.9583333333335
Clearview Expressway SR,2014-10-03,74.45833333333333,174.79166666666666
Cropsey Avenue,2014-10-03,248.25,481.6666666666667
Cross Island Parkway,2014-10-03,2656.9166666666665,4234.833333333334
Cross Island Parkway SR,2014-10-03,51.541666666666664,104.79166666666667
Dr. M L King Jr. Expressway Exit 11 SB,2014-10-03,187.25,457.3333333333333
East 135 Street,2014-10-03,279.1666666666667,455
East 138 Street,2014-10-03,233.16666666666669,389.41666666666663
East 149 Street,2014-10-03,287.91666666666663,464.375
East 163 Street,2014-10-03,220.39583333333331,380.66666666666663
East 169 Street,2014-10-03,150.91666666666669,258.9583333333333
Francis Lewis Boulevard,2014-10-03,314.65277777777777,565.7777777777778
Ft. Hamilton Parkway,2014-10-03,278.875,409.83333333333337
Grand Central Parkway,2014-10-03,2468.5833333333335,3881.9166666666665
Horace Harding Expressway SR,2014-10-03,267.20833333333337,566.7916666666667
Hylan Boulevard,2014-10-03,453.625,554.8333333333334
Liberty Avenue,2014-10-03,390.625,734.0833333333333
Linden Boulevard,2014-10-03,243.45833333333334,403
Little Clove Road,2014-10-03,122.75,336.75
Little Neck Parkway,2014-10-03,215.75,372.88888888888886
Longwood Avenue,2014-10-03,75.91666666666667,134.45833333333334
Louis Nine Boulevard,2014-10-03,115.66666666666666,233.83333333333334
Merrick Boulevard,2014-10-03,475.8125,762.5416666666667
Midland Parkway,2014-10-03,166.83333333333331,270.5
Milford Drive,2014-10-03,135.625,245.58333333333334
Murdock Avenue,2014-10-03,22.208333333333332,43.70833333333333
North Boundary Road,2014-10-03,193.625,336.3333333333333
North Conduit Avenue,2014-10-03,664.0833333333334,991.75
Pelham Parkway,2014-10-03,360.4375,627.7083333333334
Prospect Avenue,2014-10-03,97.94999999999999,169.96666666666664
Richmond Road,2014-10-03,220.79166666666669,471.58333333333337
Rockaway Boulevard,2014-10-03,801.2222222222222,1187.5277777777778
Rockland Avenue,2014-10-03,249.45833333333331,462.83333333333337
South Avenue,2014-10-03,262.875,499.875
South Conduit Avenue,2014-10-03,707.5,1638.75
Southern Boulevard,2014-10-03,164.83333333333331,241.60416666666666
St. Marys Street,2014-10-03,96.75,163.75
Tinton Avenue,2014-10-03,66.83333333333333,103.25
Tinton Street,2014-10-03,43,75.125
Todt Hill Road,2014-10-03,368.5416666666667,692.1666666666667
Travis Avenue,2014-10-03,276.25,523.625
Union Turnpike,2014-10-03,285.25,555.625
Utopia Parkway,2014-10-03,230.25,481.54166666666663
Van Duzer Street,2014-10-03,229.66666666666666,346.5833333333333
Van Wyck Boulevard East,2014-10-03,1175.3333333333333,1803.4166666666667
Van Wyck Boulevard West,2014-10-03,639.75,1096.75
West Shore Expressway,2014-10-03,1455.4583333333333,2148.166666666667
Westchester Avenue,2014-10-03,280.5833333333333,450.3125
Winchester Boulevard,2014-10-03,106.04166666666666,194.25
12 Avenue,2014-10-04,1131.5,2106.7916666666665
120 Avenue,2014-10-04,118.33333333333333,234
134 Street,2014-10-04,197.33333333333334,227.33333333333334
188 Street,2014-10-04,183.04166666666669,412.91666666666663
1st Avenue,2014-10-04,273.375,418.125
212 Street,2014-10-04,484.8333333333333,842.3333333333334
3 Avenue,2014-10-04,152.95833333333331,289.75
39 Avenue,2014-10-04,77.95833333333334,179.66666666666669
4 Avenue,2014-10-04,490.8333333333333,931.9166666666666
47 Avenue,2014-10-04,146.45833333333331,298.75
5 Avenue,2014-10-04,150.08333333333334,261.125
58 Street,2014-10-04,59.25,122.33333333333333
65 Street Transverse,2014-10-04,364.95833333333337,776.9583333333334
7 Avenue,2014-10-04,133.83333333333334,201.41666666666666
94 Avenue,2014-10-04,185.75,351.75
Allen Street,2014-10-04,578.5833333333334,720.25
Bates Road,2014-10-04,29.791666666666668,72.375
Bay Ridge Parkway,2014-10-04,189.08333333333334,386
Bell Boulevard,2014-10-04,56.16666666666667,133.29166666666669
Braddock Avenue,2014-10-04,118.95833333333334,248.25
Broadway,2014-10-04,287.4166666666667,528.125
Bruckner Boulevard,2014-10-04,614.6666666666666,940.25
Canal Street,2014-10-04,289.8333333333333,259.1666666666667
Centre Street,2014-10-04,151.41666666666666,329.75
Chatham Square,2014-10-04,326.91666666666663,480.66666666666663
Cherry Street,2014-10-04,34.916666666666664,67.66666666666667
Clearview Expressway,2014-10-04,1156.125,2008.75
Clearview Expressway SR,2014-10-04,47.79166666666667,107.625
Columbus Circle,2014-10-04,804.0833333333334,1424.1666666666667
Cropsey Avenue,2014-10-04,167.83333333333331,384.79166666666663
Cross Island Parkway,2014-10-04,2248.125,4153.25
Cross Island Parkway SR,2014-10-04,31.541666666666664,74.16666666666666
Dr. M L King Jr. Expressway Exit 11 SB,2014-10-04,135.08333333333334,394
East 135 Street,2014-10-04,130.66666666666666,199.58333333333334
East 138 Street,2014-10-04,187,310.0416666666667
East 149 Street,2014-10-04,217.08333333333334,391.66666666666663
East 163 Street,2014-10-04,168.41666666666666,312.5
East 169 Street,2014-10-04,139.20833333333334,242.08333333333331
F D R Drive,2014-10-04,2137.75,3881.3333333333335
FDR Drive,2014-10-04,1811.671568627451,3153.455882352941
Forsyth Street,2014-10-04,98.33333333333333,192.91666666666666
Francis Lewis Boulevard,2014-10-04,208.1527777777778,415.125
Ft. Hamilton Parkway,2014-10-04,194.54166666666666,387.54166666666663
Grand Central Parkway,2014-10-04,1857.2083333333333,3613.916666666667
Honeywell Street,2014-10-04,107.75,161.625
Horace Harding Expressway SR,2014-10-04,167.45833333333334,434.25
Hudson Street,2014-10-04,68.91666666666667,138.58333333333334
Hylan Boulevard,2014-10-04,377.625,418.375
Joe Dimaggio Highway,2014-10-04,889.0416666666667,1672.0833333333333
Lafayette Street,2014-10-04,407.5833333333333,592.25
Layafette Street,2014-10-04,225.91666666666666,397.8333333333333
Lexington Avenue,2014-10-04,728.125,1170.6666666666665
Liberty Avenue,2014-10-04,382.7916666666667,520.0416666666667
Linden Boulevard,2014-10-04,204.875,357.8333333333333
Little Clove Road,2014-10-04,128.45833333333331,228.25
Little Neck Parkway,2014-10-04,127.40277777777777,295.81944444444446
Longwood Avenue,2014-10-04,47.16666666666667,98.91666666666667
Louis Nine Boulevard,2014-10-04,92.875,175.375
Madison Avenue,2014-10-04,577.4166666666666,1060.9166666666667
Merrick Boulevard,2014-10-04,348.93749999999994,619.0625
Midland Parkway,2014-10-04,103.625,196.08333333333331
Milford Drive,2014-10-04,61.79166666666667,134.83333333333334
Murdock Avenue,2014-10-04,19.375,37.375
North Boundary Road,2014-10-04,94.29166666666667,127.58333333333334
North Conduit Avenue,2014-10-04,482.1666666666667,1088.6666666666667
Northern Boulevard,2014-10-04,554,895.4166666666667
Park Row,2014-10-04,162.91666666666666,303
Pelham Parkway,2014-10-04,266.9583333333333,540.5
Prospect Avenue,2014-10-04,74.33333333333333,139.23333333333332
Richmond Road,2014-10-04,154.29166666666669,361.625
Riverside Drive,2014-10-04,75,209.58333333333331
Rockaway Boulevard,2014-10-04,492.00000000000006,968.1388888888888
Rockland Avenue,2014-10-04,160.04166666666669,285.625
South Avenue,2014-10-04,160.70833333333334,345.91666666666663
South Conduit Avenue,2014-10-04,675.0833333333334,1463.1666666666667
Southern Boulevard,2014-10-04,143.5,217.60416666666666
St. James Place,2014-10-04,182.25,255.79166666666669
St. Marys Street,2014-10-04,62.416666666666664,130.33333333333334
Steinway Street,2014-10-04,262.0416666666667,327.83333333333337
Terrace Drive,2014-10-04,13.25,36.166666666666664
Tinton Avenue,2014-10-04,45,89
Tinton Street,2014-10-04,27.416666666666664,54.25
Todt Hill Road,2014-10-04,235.91666666666666,521.4166666666666
Travis Avenue,2014-10-04,176.5,411.08333333333337
Union Turnpike,2014-10-04,161.66666666666669,392.20833333333337
Utopia Parkway,2014-10-04,193.25,390.8333333333333
Van Duzer Street,2014-10-04,153.33333333333334,245.5
Van Wyck Boulevard East,2014-10-04,641.8333333333334,1516.1666666666667
Van Wyck Boulevard West,2014-10-04,549.6666666666666,975.8333333333334
Varick Street,2014-10-04,1055.25,1657.5
Walker Street,2014-10-04,200.58333333333334,395.0833333333333
Wanamaker Place,2014-10-04,233.33333333333334,426.5833333333333
West 56 Street,2014-10-04,243.5,514.0833333333334
West End Avenue,2014-10-04,248.20833333333334,486.4791666666667
West Shore Expressway,2014-10-04,875.7916666666667,1134.6666666666667
West Street,2014-10-04,908.7916666666666,1733.4583333333333
Westchester Avenue,2014-10-04,225.64583333333334,423.3541666666667
Winchester Boulevard,2014-10-04,64.625,144.125
Woodside Avenue,2014-10-04,89.125,205.83333333333334
12 Avenue,2014-10-05,1076.625,2029.7083333333335
120 Avenue,2014-10-05,116.04166666666666,226.79166666666669
134 Street,2014-10-05,117.66666666666667,209.58333333333334
188 Street,2014-10-05,164.08333333333331,376.70833333333337
1st Avenue,2014-10-05,316.0416666666667,507.0833333333333
212 Street,2014-10-05,466.4166666666667,862.0833333333334
3 Avenue,2014-10-05,130.875,219.41666666666666
39 Avenue,2014-10-05,74.70833333333333,189.20833333333331
4 Avenue,2014-10-05,521.1666666666666,697.9166666666666
47 Avenue,2014-10-05,135.33333333333334,279
5 Avenue,2014-10-05,104.16666666666667,224.375
58 Street,2014-10-05,53.583333333333336,94.66666666666667
65 Street Transverse,2014-10-05,301.8333333333333,670.5416666666666
7 Avenue,2014-10-05,110.41666666666667,188
94 Avenue,2014-10-05,161.16666666666666,294.45833333333337
Allen Street,2014-10-05,656.3333333333334,721.75
Bates Road,2014-10-05,24.25,70.625
Bay Ridge Parkway,2014-10-05,173.20833333333331,364.41666666666663
Bell Boulevard,2014-10-05,54.16666666666667,135.79166666666669
Braddock Avenue,2014-10-05,100.41666666666667,253.08333333333331
Broadway,2014-10-05,282.5,470.95833333333337
Bruckner Boulevard,2014-10-05,487.08333333333337,884.9166666666667
Canal Street,2014-10-05,409.0833333333333,305.8333333333333
Centre Street,2014-10-05,112.58333333333333,362.5
Chatham Square,2014-10-05,332.25,510.5
Cherry Street,2014-10-05,40.416666666666664,89
